"","Reservoir","Genbank.accession","TGG.W..AAG.K.","ApU","CAT.H..GTT.V.","AGA.Bias","AAT.N..ATA.I.","CpA","TTT.F..ACT.T.","K.Bias","TGG.W..TGG.W.","GCT.Bias","CAG.Q..AGC.S.","tga","GTA.Bias","ApC","GAG.E..AAA.K.","AAC.N..AAG.K.","aca","GpG","CGA.R..CCC.P.","C.Bias","GCA.Bias","AAT.N..GGT.G.","GCT.A..CAG.Q.","AGA.R..GAA.E.","cag","bird","camelid","carnivore","human","rodent","swine","yangochiroptera","yinpterochiroptera"
"61","carnivore","HM245926.1",-0.429781162940813,0.847787127748916,-0.605335493486229,0.265734265734266,-0.0220152040771095,1.3404217701472,-0.818158742195698,0.0604615966704502,0,0.487272727272727,-0.0944773788432895,0.152437011132531,0.153201219512195,1.28344139774722,-0.124383467305277,1.19707252171339,0.16864856628472,0.890131363613654,-9999,0.0358683314415437,0.301818181818182,0.371045543728286,-1.4685844654936,-9999,0.0871068635043032,0,0,1,0,0,0,0,0
"62","carnivore","HQ012367.1",0.103688166905036,0.866620391576701,-0.200587025188747,0.424242424242424,-0.0684496656636037,1.3074597588066,-0.60847487805765,0.0649116209101166,0,0.467136150234742,-9999,0.174075851537,0.165109034267913,1.17513607749492,-0.416094234841606,0.674602270606028,0.163966630697032,0.886676352031386,-9999,0.0306130124106807,0.31924882629108,0.379306949296172,-9999,0.0191651321855258,0.0939417839031117,0,0,1,0,0,0,0,0
"63","carnivore","HQ012368.1",-0.0462617178160734,0.864458959948635,0.143417089176341,0.430288461538462,-0.589802078248798,1.32041965260415,-0.650215896084481,0.0646678424456202,0,0.484633569739953,-9999,0.172241727185203,0.17687074829932,1.20193332636286,-1.40654433856441,0.378092437189006,0.169042952251763,0.877495776371152,-9999,0.0304232804232804,0.340425531914894,0.405312150866037,-1.34460804190467,0.389536289017734,0.096701426833978,0,0,1,0,0,0,0,0
"64","carnivore","HQ012369.1",-0.0337600807637939,0.870896398456062,-0.0661620599676413,0.409429280397022,-0.00527781535879048,1.30449155468998,-1.13855262268429,0.0659240042728521,0.149842874408068,0.493506493506494,-9999,0.173767326992888,0.159650516282764,1.17636723565508,-0.45423490695062,0.541920309675435,0.164661615534745,0.88409974413675,-9999,0.0307492751411567,0.32939787485242,0.425403278013859,-9999,0.276137391855172,0.0951040974517116,0,0,1,0,0,0,0,0
"65","carnivore","HQ012370.1",0.114062899730588,0.866520858855797,0.379302449470295,0.394673123486683,0.0895396689310574,1.30737738129182,-0.763715390722073,0.0652255217293739,0,0.491666666666667,-9999,0.172867739237735,0.200462606013878,1.2117156216851,-0.670981909430925,0.687444883430159,0.170657782344071,0.889921614605056,2.6174147917974,0.0308923629291645,0.322619047619048,0.312854375188062,-9999,-0.126448779360316,0.0945370448956363,0,0,1,0,0,0,0,0
"66","carnivore","HQ012371.1",-0.195527180367795,0.865277276341584,0.330113019886642,0.410194174757282,-0.0517766817154573,1.3006100181212,-0.589725954524939,0.0650848453683979,0,0.48943661971831,-9999,0.170723072823069,0.19517709118312,1.19085389844852,-0.621224921167875,0.408467387134814,0.170231783404873,0.890112446073893,-9999,0.0298244325277309,0.325117370892019,0.254295968768377,-9999,0.0848497533858265,0.0911341870753363,0,0,1,0,0,0,0,0
"67","carnivore","HQ012372.1",-0.041781534014955,0.870975417091267,-0.0821082598442387,0.407142857142857,0.00285979602666884,1.30452087596724,-0.926708609525926,0.0642862390713394,0,0.497706422018349,-9999,0.174121051714752,0.161977186311787,1.18624431654621,-0.244433667188684,0.484741299748343,0.167471450022675,0.883855931598298,-9999,0.0301226948791419,0.322247706422018,0.400964443480841,-9999,0.354682496044689,0.0918630159683202,0,0,1,0,0,0,0,0
"68","carnivore","HQ392469.1",0.116072171252754,0.866166179288277,0.262345865711246,0.408450704225352,0.159751130392475,1.29431484975158,-1.03504317885029,0.064364437913299,0,0.493039443155453,-9999,0.168809740320629,0.195230998509687,1.20272180353946,-0.601262370885335,0.599601590472569,0.167335419444466,0.887180091756899,-9999,0.0301249081557678,0.319025522041763,0.240720856352365,-9999,0.171465207828142,0.0906707338840059,0,0,1,0,0,0,0,0
"69","carnivore","HQ392470.1",0.118639566758,0.871090320116686,-0.144656807007387,0.424096385542169,-0.10207061658517,1.30261879054546,-0.541409047138071,0.0643549808992066,0,0.472190692395006,-9999,0.17450749329432,0.164110429447853,1.1698709977685,-0.761542772344849,0.735483384600788,0.165400614236648,0.876460678280625,-9999,0.0301939465177784,0.318955732122588,0.386391041498317,-9999,0.0225296885649836,0.0945146367066559,0,0,1,0,0,0,0,0
"70","carnivore","HQ392471.1",-0.552695345090849,0.880722690162427,0.121898238502115,0.414519906323185,-0.4566640783564,1.30181642184511,-1.00100196693661,0.0639611821790913,0,0.49290780141844,-9999,0.173648120768961,0.178843226788432,1.1819122777278,-0.461869928655689,0.325618344395282,0.169208254044755,0.892098723168918,-9999,0.0302896632848111,0.322695035460993,0.347078986441507,-9999,0.465341083610368,0.0922505641585107,0,0,1,0,0,0,0,0
"71","carnivore","HQ392472.1",-0.169899036795397,0.868103096903171,0.304630794027044,0.401459854014599,0.0332490401870282,1.29024046066733,-1.02740979899486,0.0659587197128328,0,0.494649227110583,-9999,0.166062702241236,0.201687116564417,1.18958340345215,-0.53844610642771,0.687321695135142,0.165817410214292,0.892057649408605,-9999,0.030735865988633,0.319857312722949,0.216243136847787,-9999,0.168565936520243,0.0914939260501936,0,0,1,0,0,0,0,0
"72","swine","HQ462571.1",-0.442852640179785,0.867863526010228,0.204081855490652,0.463722397476341,0.00690803645031802,1.3384416287384,-0.373384851836534,0.0604099244875944,0,0.532883642495784,-9999,0.172945554022535,0.194011976047904,1.18603408223878,0.224725903764259,0.514486844471748,0.166742341898341,0.896191444662389,-9999,0.0314994606256742,0.33389544688027,0.324344131787959,-0.158681602713132,-9999,0.0910631539831714,0,0,0,0,0,1,0,0
"73","bird","JF705860.1",-1.09298903111375,0.850915008053699,0.695540649655848,0.306451612903226,-0.405658784049551,1.2956733148121,0.277563315743473,0.0608369342733682,0,0.407783417935702,0.201379331932153,0.149784992666475,0.240694789081886,1.11172965617128,-0.175937179013017,-0.0186960481003382,0.133543246473725,0.907374259260616,-9999,0.0325221742096884,0.387478849407783,0.311977397784022,-0.26428607963316,0.181538453361254,0.109567335427284,1,0,0,0,0,0,0,0
"74","rodent","JF792616.1",-0.861028053199106,0.961699203975184,0.137282217299151,0.247723132969035,-0.857530580301273,1.18609454403305,0.62661387949161,0.0564244303626803,0,0.475538160469667,-0.532902881144287,0.153365300123505,0.132075471698113,0.950994562102213,-0.18508998918628,0.0162304554042224,0.0962611990136891,0.87203658070837,-9999,0.0376836996090063,0.228962818003914,0.258877663043403,0.187115540707691,-0.253961617067688,0.106050473489658,0,0,0,0,1,0,0,0
"75","rodent","JF792617.1",-0.857199762219355,0.965566553654107,0.220941174125183,0.245421245421245,-0.719758590444581,1.18688274450171,0.609383004119946,0.0570716259012196,0,0.466076696165192,-0.524177943924514,0.152977915502644,0.129791526563551,0.95243054560906,0.149576641270084,0.0726457460126168,0.0974767815245507,0.875283959306677,-9999,0.0373290209554612,0.227138643067847,0.285868213817314,0.0615459531915168,-0.26170658604852,0.106571505159616,0,0,0,0,1,0,0,0
"76","human","JN129834.1",0.327104486617613,0.950116797469582,0.104105614619913,0.3125,0.0456299449762821,1.25524784835935,0.0782009959079783,0.0593102073365231,0.234265329693038,0.536891679748823,0.280428941219341,0.148846993417273,0.169230769230769,1.04207760138418,0.401342478057712,-9999,0.108618076277469,0.893785700764431,-9999,0.0345893141945774,0.273155416012559,-0.0477078850935011,-0.582013885816378,-0.806224325178916,0.0967728951196383,0,0,0,1,0,0,0,0
"77","carnivore","JN183882.1",-0.0308419648502115,0.859074040688755,0.226688465206084,0.431279620853081,0.118373098557541,1.303578866577,-0.94244590826591,0.064424514200299,0,0.48284023668639,-9999,0.170449664604181,0.179801071155318,1.20428282009945,-0.233410464026829,0.801423966923957,0.170449664604181,0.891869922085379,-9999,0.0307174887892377,0.337278106508876,0.195559274373401,-9999,-1.1703668436646,0.097645767457229,0,0,1,0,0,0,0,0
"78","carnivore","JN183883.1",-0.0687908308761016,0.868813930861546,0.282362910974181,0.397129186602871,-1.29586736023188,1.30760125788498,-0.513774014323274,0.0646916121443799,0,0.476135040745052,-9999,0.175268745911474,0.182307692307692,1.20724471521933,-0.10893827486689,0.771025697858813,0.178966398778805,0.893415499575538,-9999,0.0301404102036315,0.342258440046566,0.193765431954448,-9999,-0.154890621047137,0.096385484741753,0,0,1,0,0,0,0,0
"79","swine","JN825712.1",0.448202200564519,0.847665460459646,0.357291270113718,0.191950464396285,-0.341112847540869,1.34772066599406,-0.773885528742654,0.0536105032822757,0,0.480327868852459,-9999,0.155683581809402,0.128348214285714,1.20955228156512,-0.506764912090674,0.398020635029659,0.136742079355925,0.922749531121293,-9999,0.0330415754923414,0.277049180327869,0.278688930982119,-0.277315063195107,-9999,0.104307999812299,0,0,0,0,0,1,0,0
"80","carnivore","JN856008.2",-0.956300538049838,0.849165768874403,0.445680046474939,0.498795180722892,0.444301751479919,1.31358541772095,-0.243646839011455,0.0647901891252955,0,0.561176470588235,-9999,0.173840032580492,0.203867848509267,1.17761170995535,0.156082456642757,-1.04166038700099,0.168762646371604,0.876475302348229,-9999,0.0304373522458629,0.305882352941176,0.280158170399082,-9999,0.320317379879545,0.0897004896903514,0,0,0.752013171914852,0,0,0.247986828085148,0,0
"81","swine","JQ065042.2",0.629820046608671,0.875778446878152,0.336985946550066,0.22257053291536,-0.0239809093894484,1.24335824842648,-0.431506592399517,0.0493428912783751,0,0.428351309707242,-9999,0.155219791868279,0.190546528803545,1.17980603026298,0.0858977269830175,0.159816417362936,0.172433459035316,0.978199642962838,-9999,0.0248506571087216,0.326656394453005,0.0981228483575956,-0.0209924625947143,-9999,0.133851101591957,0,0,0,0,0,1,0,0
"82","swine","JQ065043.2",0.622860647831774,0.879420902773985,0.439760763641299,0.223270440251572,0.279817081557942,1.24675810292184,-0.611963109411034,0.0492292986019835,0,0.429012345679012,-9999,0.155501259918998,0.190828402366864,1.17560473644196,0.0941561486386992,0.409120420778619,0.172416473307133,0.97734051668792,-9999,0.0248536264786713,0.324074074074074,0.104121866515335,-0.0654942062167404,-9999,0.135024948975466,0,0,0,0,0,1,0,0
"83","bird","JQ065044.1",0.812655842183798,0.92706322562241,0.358948692839789,0.236065573770492,-1.10600745262295,1.27554553662705,-0.310969166958031,0.0512548603746907,0,0.443535188216039,0.0857869984113108,0.140682412681096,0.215714285714286,1.15523613478781,0.106005968465364,-0.137871143181893,0.175853015851369,0.998007509002921,-9999,0.0259219983504183,0.332242225859247,0.0617151645014955,-0.9331358234462,1.17300695648405,0.117047767350672,1,0,0,0,0,0,0,0
"84","bird","JQ065045.1",-0.0592428335628607,0.868101556242293,0.462269511935588,0.211920529801325,-1.00287032034467,1.25457139489114,-1.24014738407432,0.0504679540338822,0,0.409295352323838,-0.344218574237687,0.155121131479137,0.179604261796043,1.178518618208,0.319798883253264,0.360853113439089,0.183933499239802,0.983496385311488,-9999,0.0255893851439403,0.28335832083958,0.573755899860023,-0.693147180559945,-0.208374929357199,0.133875648180868,0,0,0,0,0,1,0,0
"85","bird","JQ065046.1",-0.27598603268859,0.98187715250708,0.0653827592628517,0.116719242902208,-1.11720339209129,1.19343906859716,0.365145337865429,0.0456098998232174,0,0.348870056497175,0.681258388877959,0.136961589394869,0.156118143459916,1.06665193710243,0.101308198452878,0.421023472336468,0.139273177401533,0.99667606889144,-9999,0.026163818503241,0.220338983050847,-0.270454577389807,-0.483390877914711,-9999,0.140140022904033,1,0,0,0,0,0,0,0
"86","bird","JQ065047.1",-0.455818994253779,0.889964007855105,0.248290796102748,0.362869198312236,-0.0827549415032561,1.31924788859959,-0.458045828053946,0.0586846144763254,0,0.366120218579235,-9999,0.135610944017178,0.308259587020649,1.2190676977235,-1.0868508756384,0.601211132620678,0.225926175572407,0.955822369128409,2.47786804795676,0.0256228598417759,0.449908925318761,0.567105520134167,-0.241454754023719,-0.592555492791198,0.131191850118452,1,0,0,0,0,0,0,0
"87","bird","JQ065048.1",0.725288389771742,0.965011921229395,-0.194849407783413,0.162162162162162,-0.353546825554272,1.26393941964209,0.288826661804372,0.048449840858187,0,0.434056761268781,0.209450643030462,0.139791858644607,0.243107769423559,1.1397060578824,0.188157973646224,-0.0413440979155804,0.149757218864817,1.00831566180513,-9999,0.0265236355063067,0.303839732888147,0.041002375722004,0.0805548031571357,-9999,0.114601642532411,1,0,0,0,0,0,0,0
"88","bird","JQ065049.1",-0.278042077186721,0.972186866367961,-0.49144177618386,0.336842105263158,-0.0949269491653878,1.26252063568147,0.152907671587661,0.0521053869677723,0.284459148700704,0.516637478108581,0.457991147803269,0.141801234998916,0.23841059602649,1.158528125867,0.546239472204472,0.109792799545173,0.123328046586214,0.981412208999152,-9999,0.0268172194777699,0.346760070052539,0.268363592104519,0.415105449095496,-0.139683031347302,0.101732629146012,1,0,0,0,0,0,0,0
"89","carnivore","JQ404409.1",-0.905756060873798,0.84979686780948,0.519023852912192,0.489208633093525,0.399433618681835,1.33758739814117,-0.081487356372736,0.0658348623853211,0,0.546285714285714,-9999,0.181083303708879,0.188755020080321,1.17648571151422,-0.882825321806027,-0.0381271317030105,0.17557415558017,0.866863214040308,-9999,0.0305321100917431,0.316571428571429,0.333409795974903,-0.502902471640095,0.154384722899203,0.0886254264183667,0,0,1,0,0,0,0,0
"90","carnivore","JQ404410.1",-1.16920388151876,0.858098794168808,0.635627783645798,0.508235294117647,0.28614964950499,1.34257937266088,-0.214342614419167,0.0642484763932741,0,0.527210884353742,-9999,0.176853894537715,0.198863636363636,1.17530558957963,0.167735447025906,-0.31358630454848,0.179269931348339,0.871958698440062,-9999,0.0309126954989353,0.321995464852608,0.380541634785627,-9999,0.297397753210927,0.0935006245711688,0,0,1,0,0,0,0,0
"91","carnivore","JQ408981.1",0.18553527139705,0.871944418384841,0.199713299505824,0.456591639871383,0.267225426544029,1.31563052224811,-0.705010960710506,0.0596999042247526,0,0.505922165820643,-9999,0.172461148055804,0.213793103448276,1.21799163733588,-0.0120500238578312,0.281991008711917,0.175417624879618,0.880347333643106,-9999,0.0314994147068213,0.319796954314721,0.212606046011424,-9999,-0.621286420286531,0.0916507815382275,0,0,1,0,0,0,0,0
"92","camelid","JQ410000.1",0.349493253924178,0.812963484707917,-0.445407126296105,0.367541766109785,-0.594682370885057,1.34848307456724,-0.00772358834231324,0.0600434985241572,0,0.530337078651685,0.0748029820310093,0.163723278893444,0.112612612612613,1.26072929531123,-0.145955890560721,0.871323115281182,0.143321624202672,0.848114682435521,-9999,0.0330899487338822,0.314606741573034,0.555912750237551,0.0191292991931406,0.0359254457596837,0.0861969910685112,0,1,0,0,0,0,0,0
"93","human","JQ765563.1",0.69588316037882,0.841148829823472,0.0373914986779283,0.248157248157248,-0.483728208586293,1.30376619247884,-0.105666977106397,0.0561091522305687,0,0.602666666666667,0.912303925832111,0.15343342179988,0.112537764350453,1.31213260654823,0.0370109752366915,-0.41676627065561,0.109830990105598,0.90166091020385,-9999,0.0334968572742603,0.266666666666667,0.0864140386420279,-1.18169001305509,1.03374291049238,0.0593935826322117,0,0,0,1,0,0,0,0
"94","human","JQ765565.1",0.69588316037882,0.842359610168824,0.0251646019265107,0.246943765281174,-0.485980017663395,1.31117374510971,-0.0576544148421192,0.0561091522305687,0,0.601070950468541,0.988289832810033,0.153730638667362,0.111027190332326,1.31327162310189,0.0370109752366915,-0.407417857900195,0.110412970191413,0.905817810578532,-9999,0.0334202054269508,0.269076305220884,0.0990216574476238,-1.17903874236265,1.03864488109259,0.0593263720431475,0,0,0,1,0,0,0,0
"95","human","JQ765566.1",0.706300710459688,0.839957827789672,-0.0353870633095311,0.243243243243243,-0.369156230428653,1.29394302327442,-0.247788719333849,0.0556789461591483,0,0.602921646746348,-9999,0.151812852374442,0.116157855547282,1.31286851711429,-0.112912683693404,-0.341018283820871,0.107563524860651,0.907470939492774,-9999,0.0336218120548365,0.270916334661355,0.109296487354282,-1.19048125966518,1.08720025763005,0.0586068220794358,0,0,0,1,0,0,0,0
"96","human","JQ765567.1",0.704843220323137,0.837491835850131,-0.0393992503107103,0.234567901234568,-0.36877081543396,1.29682987685181,-0.245994949064073,0.0559852952439305,0,0.600529100529101,-9999,0.152000025245681,0.116504854368932,1.31854879969482,-0.111960856642536,-0.356269096089758,0.107764723780994,0.907992729291577,-9999,0.0336218120548365,0.26984126984127,0.102285556302939,-1.18650511128555,1.12351709782805,0.058588245025038,0,0,0,1,0,0,0,0
"97","human","JQ765568.1",0.682925626488407,0.837895910884625,0.0350757673005502,0.23960880195599,-0.468150686423259,1.29824806703652,-0.151581679756874,0.0559087079727349,0,0.597609561752988,-9999,0.152812818945823,0.111866969009826,1.31427582095055,-0.0370902441333541,-0.456663883978876,0.109252924485149,0.911171210263888,-9999,0.033545224783641,0.270916334661355,0.116842909925335,-0.562172179619416,1.06848367619368,0.0595710989110834,0,0,0,1,0,0,0,0
"98","human","JQ765572.1",0.707675281122855,0.835034272482666,0.00166169280216339,0.237163814180929,-0.452634621761489,1.29624855650411,-0.142477000329876,0.0557555334303439,0,0.603973509933775,-9999,0.15236581734063,0.117205108940646,1.32136424435887,-0.0807969603045186,-0.42526968662576,0.109741067821845,0.90828608138201,-9999,0.033545224783641,0.264900662251656,0.108129133418409,-0.589025405792086,1.0936231960291,0.0600514426922113,0,0,0,1,0,0,0,0
